,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
29155,Fujian,China,26.0789,117.9874,2020-05-10,356,1,354.0,1.0
29156,Gansu,China,37.8099,101.0583,2020-05-10,139,2,137.0,0.0
29157,Guangdong,China,23.3417,113.4244,2020-05-10,1589,8,1577.0,4.0
29158,Guangxi,China,23.8298,108.7881,2020-05-10,254,2,252.0,0.0
29159,Guizhou,China,26.8154,106.8748,2020-05-10,147,2,145.0,0.0
29160,Hainan,China,19.1959,109.7453,2020-05-10,168,6,162.0,0.0
29161,Hebei,China,39.549,116.1306,2020-05-10,328,6,321.0,1.0
29162,Heilongjiang,China,47.862,127.7615,2020-05-10,945,13,904.0,28.0
29163,Henan,China,33.882,113.614,2020-05-10,1276,22,1254.0,0.0
29164,Hong Kong,China,22.3,114.2,2020-05-10,1047,4,982.0,61.0
29165,Hubei,China,30.9756,112.2707,2020-05-10,68134,4512,63616.0,6.0
29166,Hunan,China,27.6104,111.7088,2020-05-10,1019,4,1015.0,0.0
29167,Inner Mongolia,China,44.0935,113.9448,2020-05-10,208,1,187.0,20.0
29168,Jiangsu,China,32.9711,119.455,2020-05-10,653,0,653.0,0.0
29169,Jiangxi,China,27.614,115.7221,2020-05-10,937,1,936.0,0.0
29170,Jilin,China,43.6661,126.1923,2020-05-10,127,1,105.0,21.0
29171,Liaoning,China,41.2956,122.6085,2020-05-10,147,2,144.0,1.0
29172,Macau,China,22.1667,113.55,2020-05-10,45,0,41.0,4.0
29173,Ningxia,China,37.2692,106.1655,2020-05-10,75,0,75.0,0.0
29174,Qinghai,China,35.7452,95.9956,2020-05-10,18,0,18.0,0.0
29175,Shaanxi,China,35.1917,108.8701,2020-05-10,308,3,294.0,11.0
29176,Shandong,China,36.3427,118.1498,2020-05-10,788,7,777.0,4.0
29177,Shanghai,China,31.202,121.4491,2020-05-10,659,7,627.0,25.0
29178,Shanxi,China,37.5777,112.2922,2020-05-10,198,0,197.0,1.0
29179,Sichuan,China,30.6171,102.7103,2020-05-10,561,3,558.0,0.0
29180,Tianjin,China,39.3054,117.323,2020-05-10,191,3,186.0,2.0
29181,Tibet,China,31.6927,88.0924,2020-05-10,1,0,1.0,0.0
29182,Xinjiang,China,41.1129,85.2401,2020-05-10,76,3,73.0,0.0
29183,Yunnan,China,24.974,101.487,2020-05-10,185,2,183.0,0.0
29184,Zhejiang,China,29.1832,120.0934,2020-05-10,1268,1,1267.0,0.0
29185,,Colombia,4.5709,-74.2973,2020-05-10,11063,463,2705.0,7895.0
29186,,Congo (Brazzaville),-4.0383,21.7587,2020-05-10,274,10,33.0,231.0
29187,,Congo (Kinshasa),-4.0383,21.7587,2020-05-10,991,41,136.0,814.0
29188,,Costa Rica,9.7489,-83.7534,2020-05-10,792,7,501.0,284.0
29189,,Cote d'Ivoire,7.54,-5.5471,2020-05-10,1700,21,794.0,885.0
29190,,Croatia,45.1,15.2,2020-05-10,2187,90,1764.0,333.0
29192,,Cuba,22.0,-80.0,2020-05-10,1766,77,1193.0,496.0
29193,,Cyprus,35.1264,33.4299,2020-05-10,898,16,401.0,481.0
29194,,Czechia,49.8175,15.473,2020-05-10,8123,280,4474.0,3369.0
29195,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-10,187,0,187.0,0.0
29196,Greenland,Denmark,71.7069,-42.6043,2020-05-10,11,0,11.0,0.0
29197,,Denmark,56.2639,9.5018,2020-05-10,10429,529,8217.0,1683.0
29198,,Djibouti,11.8251,42.5903,2020-05-10,1210,3,847.0,360.0
29199,,Dominican Republic,18.7357,-70.1627,2020-05-10,10347,388,2763.0,7196.0
29200,,Ecuador,-1.8312,-78.1834,2020-05-10,29559,2127,3433.0,23999.0
29201,,Egypt,26.0,30.0,2020-05-10,9400,525,2075.0,6800.0
29202,,El Salvador,13.7942,-88.8965,2020-05-10,889,17,293.0,579.0
29203,,Equatorial Guinea,1.5,10.0,2020-05-10,439,4,13.0,422.0
29204,,Eritrea,15.1794,39.7823,2020-05-10,39,0,37.0,2.0
29205,,Estonia,58.5953,25.0136,2020-05-10,1739,60,750.0,929.0
29206,,Eswatini,-26.5225,31.4659,2020-05-10,172,2,27.0,143.0
29207,,Ethiopia,9.145,40.4897,2020-05-10,239,5,99.0,135.0
29208,,Fiji,-17.7134,178.065,2020-05-10,18,0,14.0,4.0
29209,,Finland,64.0,26.0,2020-05-10,5962,267,4000.0,1695.0
29210,French Guiana,France,3.9339,-53.1258,2020-05-10,144,1,122.0,21.0
29211,French Polynesia,France,-17.6797,149.4068,2020-05-10,60,0,56.0,4.0
29212,Guadeloupe,France,16.25,-61.5833,2020-05-10,154,13,104.0,37.0
29213,Mayotte,France,-12.8275,45.1662,2020-05-10,1023,11,492.0,520.0
29214,New Caledonia,France,-20.9043,165.618,2020-05-10,18,0,18.0,0.0
29215,Reunion,France,-21.1351,55.2471,2020-05-10,436,0,354.0,82.0
29216,Saint Barthelemy,France,17.9,-62.8333,2020-05-10,6,0,6.0,0.0
29217,St Martin,France,18.0708,-63.0501,2020-05-10,39,3,30.0,6.0
29218,Martinique,France,14.6415,-61.0242,2020-05-10,186,14,83.0,89.0
29219,,France,46.2276,2.2137,2020-05-10,175027,26341,55062.0,93624.0
29220,,Gabon,-0.8037,11.6094,2020-05-10,661,8,110.0,543.0
29221,,Gambia,13.4432,-15.3101,2020-05-10,20,1,9.0,10.0
29222,,Georgia,42.3154,43.3569,2020-05-10,635,10,309.0,316.0
29223,,Germany,51.0,9.0,2020-05-10,171879,7569,144400.0,19910.0
29224,,Ghana,7.9465,-1.0232,2020-05-10,4263,22,378.0,3863.0
29225,,Greece,39.0742,21.8243,2020-05-10,2716,151,1374.0,1191.0
29226,,Guatemala,15.7835,-90.2308,2020-05-10,1052,26,110.0,916.0
29227,,Guinea,9.9456,-9.6966,2020-05-10,2146,11,714.0,1421.0
29228,,Guyana,5.0,-58.75,2020-05-10,104,10,35.0,59.0
29229,,Haiti,18.9712,-72.2852,2020-05-10,182,15,17.0,150.0
29230,,Holy See,41.9029,12.4534,2020-05-10,12,0,2.0,10.0
29231,,Honduras,15.2,-86.2419,2020-05-10,1972,108,203.0,1661.0
29232,,Hungary,47.1625,19.5033,2020-05-10,3263,413,933.0,1917.0
29233,,Iceland,64.9631,-19.0208,2020-05-10,1801,10,1773.0,18.0
29234,,India,21.0,78.0,2020-05-10,67161,2212,20969.0,43980.0
29235,,Indonesia,-0.7893,113.9213,2020-05-10,14032,973,2698.0,10361.0
29236,,Iran,32.0,53.0,2020-05-10,107603,6640,86143.0,14820.0
29237,,Iraq,33.0,44.0,2020-05-10,2767,109,1734.0,924.0
29238,,Ireland,53.1424,-7.6921,2020-05-10,22996,1458,17110.0,4428.0
29239,,Israel,31.0,35.0,2020-05-10,16477,252,11430.0,4795.0
29240,,Italy,43.0,12.0,2020-05-10,219070,30560,105186.0,83324.0
29241,,Jamaica,18.1096,-77.2975,2020-05-10,502,9,90.0,403.0
29242,,Japan,36.0,138.0,2020-05-10,15777,624,8127.0,7026.0
29243,,Jordan,31.24,36.51,2020-05-10,540,9,389.0,142.0
29244,,Kazakhstan,48.0196,66.9237,2020-05-10,5090,31,1941.0,3118.0
29245,,Kenya,-0.0236,37.9062,2020-05-10,672,32,239.0,401.0
29246,,"Korea, South",36.0,128.0,2020-05-10,10909,256,9632.0,1021.0
29247,,Kuwait,29.5,47.75,2020-05-10,8688,58,2729.0,5901.0
29248,,Kyrgyzstan,41.2044,74.7661,2020-05-10,1002,12,675.0,315.0
29249,,Latvia,56.8796,24.6032,2020-05-10,939,18,464.0,457.0
29250,,Lebanon,33.8547,35.8623,2020-05-10,845,26,234.0,585.0
29251,,Liberia,6.4281,-9.4295,2020-05-10,199,20,79.0,100.0
29252,,Liechtenstein,47.14,9.55,2020-05-10,82,1,55.0,26.0
29253,,Lithuania,55.1694,23.8813,2020-05-10,1479,50,828.0,601.0
29254,,Luxembourg,49.8153,6.1296,2020-05-10,3886,101,3586.0,199.0
29255,,Madagascar,-18.7669,46.8691,2020-05-10,193,0,101.0,92.0
29256,,Malaysia,2.5,112.5,2020-05-10,6656,108,5025.0,1523.0
29257,,Maldives,3.2028,73.2207,2020-05-10,835,3,29.0,803.0
29258,,Malta,35.9375,14.3754,2020-05-10,496,5,433.0,58.0
29259,,Mauritania,21.0079,10.9408,2020-05-10,8,1,6.0,1.0
29260,,Mauritius,-20.2,57.5,2020-05-10,332,10,320.0,2.0
29261,,Mexico,23.6345,-102.5528,2020-05-10,35022,3465,21824.0,9733.0
29262,,Moldova,47.4116,28.3699,2020-05-10,4927,169,1958.0,2800.0
29263,,Monaco,43.7333,7.4167,2020-05-10,96,4,82.0,10.0
29264,,Mongolia,46.8625,103.8467,2020-05-10,42,0,14.0,28.0
29265,,Montenegro,42.5,19.3,2020-05-10,324,9,290.0,25.0
29266,,Morocco,31.7917,-7.0926,2020-05-10,6063,188,2554.0,3321.0
29267,,Namibia,-22.9576,18.4904,2020-05-10,16,0,11.0,5.0
29268,,Nepal,28.1667,84.25,2020-05-10,110,0,31.0,79.0
29269,Aruba,Netherlands,12.5186,-70.0358,2020-05-10,101,3,89.0,9.0
29270,Curacao,Netherlands,12.1696,-68.99,2020-05-10,16,1,14.0,1.0
29271,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-10,76,15,46.0,15.0
29272,,Netherlands,52.1326,5.2913,2020-05-10,42627,5440,0.0,37187.0
29273,,New Zealand,-40.9006,174.886,2020-05-10,1497,21,1386.0,90.0
29274,,Nicaragua,12.8654,-85.2072,2020-05-10,16,5,7.0,4.0
29275,,Niger,17.6078,8.0817,2020-05-10,821,46,624.0,151.0
29276,,Nigeria,9.082,8.6753,2020-05-10,4399,143,778.0,3478.0
29277,,North Macedonia,41.6086,21.7453,2020-05-10,1642,91,1136.0,415.0
29278,,Norway,60.472,8.4689,2020-05-10,8105,219,32.0,7854.0
29279,,Oman,21.0,57.0,2020-05-10,3399,17,1117.0,2265.0
29280,,Pakistan,30.3753,69.3451,2020-05-10,30334,659,8063.0,21612.0
29281,,Panama,8.538,-80.7821,2020-05-10,8448,244,4687.0,3517.0
29282,,Papua New Guinea,-6.315,143.9555,2020-05-10,8,0,8.0,0.0
29283,,Paraguay,-23.4425,-58.4438,2020-05-10,713,10,165.0,538.0
29284,,Peru,-9.19,-75.0152,2020-05-10,67307,1889,21349.0,44069.0
29285,,Philippines,13.0,122.0,2020-05-10,10794,719,1924.0,8151.0
29286,,Poland,51.9194,19.1451,2020-05-10,15996,800,5698.0,9498.0
29287,,Portugal,39.3999,-8.2245,2020-05-10,27581,1135,2549.0,23897.0
29288,,Qatar,25.3548,51.1839,2020-05-10,22520,14,2753.0,19753.0
29289,,Romania,45.9432,24.9668,2020-05-10,15362,961,7051.0,7350.0
29290,,Russia,60.0,90.0,2020-05-10,209688,1915,34306.0,173467.0
29291,,Rwanda,-1.9403,29.8739,2020-05-10,284,0,140.0,144.0
29292,,Saint Lucia,13.9094,-60.9789,2020-05-10,18,0,17.0,1.0
29293,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-10,17,0,9.0,8.0
29294,,San Marino,43.9424,12.4578,2020-05-10,628,41,126.0,461.0
29295,,Saudi Arabia,24.0,45.0,2020-05-10,39048,246,11457.0,27345.0
29296,,Senegal,14.4974,-14.4524,2020-05-10,1709,19,650.0,1040.0
29297,,Serbia,44.0165,21.0059,2020-05-10,10032,215,2732.0,7085.0
29298,,Seychelles,-4.6796,55.492,2020-05-10,11,0,10.0,1.0
29299,,Singapore,1.2833,103.8333,2020-05-10,23336,20,2721.0,20595.0
29300,,Slovakia,48.669,19.699,2020-05-10,1457,26,941.0,490.0
29301,,Slovenia,46.1512,14.9955,2020-05-10,1457,102,256.0,1099.0
29302,,Somalia,5.1521,46.1996,2020-05-10,1054,51,118.0,885.0
29303,,South Africa,-30.5595,22.9375,2020-05-10,10015,194,4173.0,5648.0
29304,,Spain,40.0,-4.0,2020-05-10,224350,26621,136166.0,61563.0
29305,,Sri Lanka,7.0,81.0,2020-05-10,863,9,321.0,533.0
29306,,Sudan,12.8628,30.2176,2020-05-10,1365,70,149.0,1146.0
29307,,Suriname,3.9193,-56.0278,2020-05-10,10,1,9.0,0.0
29308,,Sweden,63.0,16.0,2020-05-10,26322,3225,4971.0,18126.0
29309,,Switzerland,46.8182,8.2275,2020-05-10,30305,1833,26600.0,1872.0
29310,,Taiwan*,23.7,121.0,2020-05-10,440,6,366.0,68.0
29311,,Tanzania,-6.369,34.8888,2020-05-10,509,21,183.0,305.0
29312,,Thailand,15.0,101.0,2020-05-10,3009,56,2794.0,159.0
29313,,Togo,8.6195,0.8248,2020-05-10,174,11,89.0,74.0
29314,,Trinidad and Tobago,10.6918,-61.2225,2020-05-10,116,8,107.0,1.0
29315,,Tunisia,34.0,9.0,2020-05-10,1032,45,700.0,287.0
29316,,Turkey,38.9637,35.2433,2020-05-10,138657,3786,92691.0,42180.0
29317,,Uganda,1.0,32.0,2020-05-10,121,0,55.0,66.0
29318,,Ukraine,48.3794,31.1656,2020-05-10,15232,391,3060.0,11781.0
29319,,United Arab Emirates,24.0,54.0,2020-05-10,18198,198,4804.0,13196.0
29320,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-10,118,7,64.0,47.0
29321,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-10,81,1,41.0,39.0
29322,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-10,545,41,447.0,57.0
29323,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-10,146,0,143.0,3.0
29324,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-10,330,23,271.0,36.0
29325,Montserrat,United Kingdom,16.7425,-62.1874,2020-05-10,11,1,8.0,2.0
29326,,United Kingdom,55.3781,-3.4360000000000004,2020-05-10,219183,31855,0.0,187328.0
29327,,Uruguay,-32.5228,-55.7658,2020-05-10,707,19,517.0,171.0
29328,,US,37.0902,-95.7129,2020-05-10,1329260,79526,216169.0,1033565.0
29329,,Uzbekistan,41.3775,64.5853,2020-05-10,2418,10,1881.0,527.0
29330,,Venezuela,6.4238,-66.5897,2020-05-10,414,10,193.0,211.0
29331,,Vietnam,16.0,108.0,2020-05-10,288,0,241.0,47.0
29332,,Zambia,-15.4167,28.2833,2020-05-10,267,7,117.0,143.0
29333,,Zimbabwe,-20.0,30.0,2020-05-10,36,4,9.0,23.0
29335,,Dominica,15.415,-61.371,2020-05-10,16,0,15.0,1.0
29336,,Grenada,12.1165,-61.679,2020-05-10,21,0,13.0,8.0
29337,,Mozambique,-18.665695,35.529562,2020-05-10,91,0,0.0,91.0
29338,,Syria,34.802075,38.99681500000001,2020-05-10,47,3,0.0,44.0
29339,,Timor-Leste,-8.874217,125.727539,2020-05-10,24,0,0.0,24.0
29340,,Belize,13.1939,-59.5432,2020-05-10,18,2,16.0,0.0
29341,Recovered,Canada,0.0,0.0,2020-05-10,0,0,0.0,0.0
29342,,Laos,19.85627,102.495496,2020-05-10,19,0,13.0,6.0
29343,,Libya,26.3351,17.228331,2020-05-10,64,3,24.0,37.0
29344,,West Bank and Gaza,31.9522,35.2332,2020-05-10,375,2,263.0,110.0
29345,,Guinea-Bissau,11.8037,-15.1804,2020-05-10,726,3,26.0,697.0
29346,,Mali,17.570692,-3.996166000000001,2020-05-10,704,38,351.0,315.0
29347,,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-10,15,0,14.0,1.0
29348,Northwest Territories,Canada,64.8255,-124.8457,2020-05-10,5,0,0.0,5.0
29349,Yukon,Canada,64.2823,-135.0,2020-05-10,11,0,0.0,11.0
29350,,Kosovo,42.602636,20.902977,2020-05-10,870,28,653.0,189.0
29351,,Burma,21.9162,95.956,2020-05-10,180,6,72.0,102.0
29352,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-10,3,0,3.0,0.0
29353,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-10,7,1,4.0,2.0
29354,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-10,12,1,8.0,3.0
29356,,Botswana,-22.3285,24.6849,2020-05-10,23,1,12.0,10.0
29357,,Burundi,-3.3731,29.9189,2020-05-10,15,1,7.0,7.0
29358,,Sierra Leone,8.460555000000001,-11.779889,2020-05-10,307,18,67.0,222.0
29359,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-10,6,0,0.0,6.0
29360,,Malawi,-13.254307999999998,34.301525,2020-05-10,56,3,14.0,39.0
29361,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-10,13,0,13.0,0.0
29362,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-10,1,0,0.0,1.0
29363,,South Sudan,6.877000000000002,31.307,2020-05-10,120,0,2.0,118.0
29364,,Western Sahara,24.2155,-12.8858,2020-05-10,6,0,5.0,1.0
29365,,Sao Tome and Principe,0.18636,6.613081,2020-05-10,208,5,4.0,199.0
29366,,Yemen,15.552727,48.516388,2020-05-10,51,8,1.0,42.0
29367,,Comoros,-11.6455,43.3333,2020-05-10,11,1,0.0,10.0
29368,,Tajikistan,38.861034,71.276093,2020-05-10,612,20,0.0,592.0
29369,,Lesotho,-29.609988,28.233608,2020-05-10,0,0,0.0,0.0
29370,,Afghanistan,33.0,65.0,2020-05-11,4687,122,558.0,4007.0
29371,,Albania,41.1533,20.1683,2020-05-11,872,31,654.0,187.0
29372,,Algeria,28.0339,1.6596,2020-05-11,5891,507,2841.0,2543.0
29373,,Andorra,42.5063,1.5218,2020-05-11,755,48,550.0,157.0
29374,,Angola,-11.2027,17.8739,2020-05-11,45,2,13.0,30.0
29375,,Antigua and Barbuda,17.0608,-61.7964,2020-05-11,25,3,19.0,3.0
29376,,Argentina,-38.4161,-63.6167,2020-05-11,6278,314,1837.0,4127.0
29377,,Armenia,40.0691,45.0382,2020-05-11,3392,46,1359.0,1987.0
29378,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-11,107,3,104.0,0.0
29379,New South Wales,Australia,-33.8688,151.2093,2020-05-11,3053,44,2543.0,466.0
29380,Northern Territory,Australia,-12.4634,130.8456,2020-05-11,29,0,27.0,2.0
29381,Queensland,Australia,-28.0167,153.4,2020-05-11,1051,6,1027.0,18.0
29382,South Australia,Australia,-34.9285,138.6007,2020-05-11,439,4,434.0,1.0
29383,Tasmania,Australia,-41.4545,145.9707,2020-05-11,227,13,182.0,32.0
29384,Victoria,Australia,-37.8136,144.9631,2020-05-11,1511,18,1360.0,133.0
29385,Western Australia,Australia,-31.9505,115.8605,2020-05-11,553,9,536.0,8.0
29386,,Austria,47.5162,14.5501,2020-05-11,15882,620,14061.0,1201.0
29387,,Azerbaijan,40.1431,47.5769,2020-05-11,2589,32,1680.0,877.0
29388,,Bahamas,25.0343,-77.3963,2020-05-11,93,11,39.0,43.0
29389,,Bahrain,26.0275,50.55,2020-05-11,5236,8,2152.0,3076.0
29390,,Bangladesh,23.685,90.3563,2020-05-11,15691,239,2902.0,12550.0
29391,,Barbados,13.1939,-59.5432,2020-05-11,84,7,57.0,20.0
29392,,Belarus,53.7098,27.9534,2020-05-11,23906,135,6531.0,17240.0
29393,,Belgium,50.8333,4.0,2020-05-11,53449,8707,13697.0,31045.0
29394,,Benin,9.3077,2.3158,2020-05-11,319,2,62.0,255.0
29395,,Bhutan,27.5142,90.4336,2020-05-11,9,0,5.0,4.0
29396,,Bolivia,-16.2902,-63.5887,2020-05-11,2831,122,299.0,2410.0
29397,,Bosnia and Herzegovina,43.9159,17.6791,2020-05-11,2141,113,1114.0,914.0
29398,,Brazil,-14.235,-51.9253,2020-05-11,169594,11653,67384.0,90557.0
29399,,Brunei,4.5353,114.7277,2020-05-11,141,1,134.0,6.0
29400,,Bulgaria,42.7339,25.4858,2020-05-11,1990,93,461.0,1436.0
29401,,Burkina Faso,12.2383,-1.5616,2020-05-11,760,50,584.0,126.0
29402,,Cabo Verde,16.5388,-23.0418,2020-05-11,260,2,58.0,200.0
29403,,Cambodia,11.55,104.9167,2020-05-11,122,0,121.0,1.0
29404,,Cameroon,3.848,11.5021,2020-05-11,2689,125,1524.0,1040.0
29405,Alberta,Canada,53.9333,-116.5765,2020-05-11,6300,117,0.0,6183.0
29406,British Columbia,Canada,49.2827,-123.1207,2020-05-11,2353,130,0.0,2223.0
29408,Manitoba,Canada,53.7609,-98.8139,2020-05-11,289,7,0.0,282.0
29409,New Brunswick,Canada,46.5653,-66.4619,2020-05-11,120,0,0.0,120.0
29410,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-11,261,3,0.0,258.0
29411,Nova Scotia,Canada,44.682,-63.7443,2020-05-11,1019,48,0.0,971.0
29412,Ontario,Canada,51.2538,-85.3232,2020-05-11,21817,1788,0.0,20029.0
29413,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-11,27,0,0.0,27.0
29414,Quebec,Canada,52.9399,-73.5491,2020-05-11,38480,3014,0.0,35466.0
29415,Saskatchewan,Canada,52.9399,-106.4509,2020-05-11,568,7,0.0,561.0
29416,,Central African Republic,6.6111,20.9394,2020-05-11,143,0,10.0,133.0
29417,,Chad,15.4542,18.7322,2020-05-11,322,31,53.0,238.0
29418,,Chile,-35.6751,-71.543,2020-05-11,30063,323,13605.0,16135.0
29419,Anhui,China,31.8257,117.2264,2020-05-11,991,6,985.0,0.0
29420,Beijing,China,40.1824,116.4142,2020-05-11,593,9,571.0,13.0
29421,Chongqing,China,30.0572,107.874,2020-05-11,579,6,573.0,0.0
29422,Fujian,China,26.0789,117.9874,2020-05-11,356,1,354.0,1.0
29423,Gansu,China,37.8099,101.0583,2020-05-11,139,2,137.0,0.0
29424,Guangdong,China,23.3417,113.4244,2020-05-11,1589,8,1578.0,3.0
29425,Guangxi,China,23.8298,108.7881,2020-05-11,254,2,252.0,0.0
29426,Guizhou,China,26.8154,106.8748,2020-05-11,147,2,145.0,0.0
29427,Hainan,China,19.1959,109.7453,2020-05-11,168,6,162.0,0.0
29428,Hebei,China,39.549,116.1306,2020-05-11,328,6,321.0,1.0
29429,Heilongjiang,China,47.862,127.7615,2020-05-11,945,13,924.0,8.0
29430,Henan,China,33.882,113.614,2020-05-11,1276,22,1254.0,0.0
29431,Hong Kong,China,22.3,114.2,2020-05-11,1047,4,985.0,58.0
29432,Hubei,China,30.9756,112.2707,2020-05-11,68134,4512,63616.0,6.0
29433,Hunan,China,27.6104,111.7088,2020-05-11,1019,4,1015.0,0.0
29434,Inner Mongolia,China,44.0935,113.9448,2020-05-11,209,1,188.0,20.0
29435,Jiangsu,China,32.9711,119.455,2020-05-11,653,0,653.0,0.0
29436,Jiangxi,China,27.614,115.7221,2020-05-11,937,1,936.0,0.0
29437,Jilin,China,43.6661,126.1923,2020-05-11,127,1,105.0,21.0
29438,Liaoning,China,41.2956,122.6085,2020-05-11,147,2,144.0,1.0
29439,Macau,China,22.1667,113.55,2020-05-11,45,0,42.0,3.0
29440,Ningxia,China,37.2692,106.1655,2020-05-11,75,0,75.0,0.0
29441,Qinghai,China,35.7452,95.9956,2020-05-11,18,0,18.0,0.0
29442,Shaanxi,China,35.1917,108.8701,2020-05-11,308,3,296.0,9.0
29443,Shandong,China,36.3427,118.1498,2020-05-11,788,7,777.0,4.0
29444,Shanghai,China,31.202,121.4491,2020-05-11,659,7,627.0,25.0
29445,Shanxi,China,37.5777,112.2922,2020-05-11,198,0,197.0,1.0
29446,Sichuan,China,30.6171,102.7103,2020-05-11,561,3,558.0,0.0
29447,Tianjin,China,39.3054,117.323,2020-05-11,191,3,186.0,2.0
29448,Tibet,China,31.6927,88.0924,2020-05-11,1,0,1.0,0.0
29449,Xinjiang,China,41.1129,85.2401,2020-05-11,76,3,73.0,0.0
29450,Yunnan,China,24.974,101.487,2020-05-11,185,2,183.0,0.0
29451,Zhejiang,China,29.1832,120.0934,2020-05-11,1268,1,1267.0,0.0
29452,,Colombia,4.5709,-74.2973,2020-05-11,11613,479,2825.0,8309.0
29453,,Congo (Brazzaville),-4.0383,21.7587,2020-05-11,333,11,53.0,269.0
29454,,Congo (Kinshasa),-4.0383,21.7587,2020-05-11,1024,41,141.0,842.0
29455,,Costa Rica,9.7489,-83.7534,2020-05-11,801,7,517.0,277.0
29456,,Cote d'Ivoire,7.54,-5.5471,2020-05-11,1730,21,818.0,891.0
29457,,Croatia,45.1,15.2,2020-05-11,2196,91,1784.0,321.0
29459,,Cuba,22.0,-80.0,2020-05-11,1783,77,1229.0,477.0
29460,,Cyprus,35.1264,33.4299,2020-05-11,901,16,401.0,484.0
29461,,Czechia,49.8175,15.473,2020-05-11,8176,282,4711.0,3183.0
29462,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-11,187,0,187.0,0.0
29463,Greenland,Denmark,71.7069,-42.6043,2020-05-11,11,0,11.0,0.0
29464,,Denmark,56.2639,9.5018,2020-05-11,10513,533,8328.0,1652.0
29465,,Djibouti,11.8251,42.5903,2020-05-11,1227,3,872.0,352.0
29466,,Dominican Republic,18.7357,-70.1627,2020-05-11,10634,393,2870.0,7371.0
29467,,Ecuador,-1.8312,-78.1834,2020-05-11,29509,2145,3433.0,23931.0
29468,,Egypt,26.0,30.0,2020-05-11,9746,533,2172.0,7041.0
29469,,El Salvador,13.7942,-88.8965,2020-05-11,958,18,325.0,615.0
29470,,Equatorial Guinea,1.5,10.0,2020-05-11,439,4,13.0,422.0
29471,,Eritrea,15.1794,39.7823,2020-05-11,39,0,38.0,1.0
29472,,Estonia,58.5953,25.0136,2020-05-11,1741,61,751.0,929.0
29473,,Eswatini,-26.5225,31.4659,2020-05-11,175,2,28.0,145.0
29474,,Ethiopia,9.145,40.4897,2020-05-11,250,5,105.0,140.0
29475,,Fiji,-17.7134,178.065,2020-05-11,18,0,14.0,4.0
29476,,Finland,64.0,26.0,2020-05-11,5984,271,4000.0,1713.0
29477,French Guiana,France,3.9339,-53.1258,2020-05-11,144,1,122.0,21.0
29478,French Polynesia,France,-17.6797,149.4068,2020-05-11,60,0,56.0,4.0
29479,Guadeloupe,France,16.25,-61.5833,2020-05-11,154,13,104.0,37.0
29480,Mayotte,France,-12.8275,45.1662,2020-05-11,1023,11,492.0,520.0
29481,New Caledonia,France,-20.9043,165.618,2020-05-11,18,0,18.0,0.0
29482,Reunion,France,-21.1351,55.2471,2020-05-11,436,0,354.0,82.0
29483,Saint Barthelemy,France,17.9,-62.8333,2020-05-11,6,0,6.0,0.0
29484,St Martin,France,18.0708,-63.0501,2020-05-11,39,3,30.0,6.0
29485,Martinique,France,14.6415,-61.0242,2020-05-11,187,14,83.0,90.0
29486,,France,46.2276,2.2137,2020-05-11,175479,26604,55569.0,93306.0
29487,,Gabon,-0.8037,11.6094,2020-05-11,802,9,127.0,666.0
29488,,Gambia,13.4432,-15.3101,2020-05-11,22,1,10.0,11.0
29489,,Georgia,42.3154,43.3569,2020-05-11,638,11,317.0,310.0
29490,,Germany,51.0,9.0,2020-05-11,172576,7661,145617.0,19298.0
29491,,Ghana,7.9465,-1.0232,2020-05-11,4700,22,494.0,4184.0
29492,,Greece,39.0742,21.8243,2020-05-11,2726,151,1374.0,1201.0
29493,,Guatemala,15.7835,-90.2308,2020-05-11,1114,26,111.0,977.0
29494,,Guinea,9.9456,-9.6966,2020-05-11,2146,11,714.0,1421.0
29495,,Guyana,5.0,-58.75,2020-05-11,109,10,36.0,63.0
29496,,Haiti,18.9712,-72.2852,2020-05-11,209,16,17.0,176.0
29497,,Holy See,41.9029,12.4534,2020-05-11,12,0,2.0,10.0
29498,,Honduras,15.2,-86.2419,2020-05-11,2100,116,206.0,1778.0
29499,,Hungary,47.1625,19.5033,2020-05-11,3284,421,958.0,1905.0
29500,,Iceland,64.9631,-19.0208,2020-05-11,1801,10,1773.0,18.0
